0.228534,-1.55842,-6.74354;0.245733,-1.66563,-6.74354;0.0154006,-2.00502,-6.74354;0.252005,-1.53906,-6.74354;0.245757,-1.57661,-6.74354;0.273692,-1.59947,-6.74354;0.27574,-1.56396,-6.74354;0.253106,-1.46893,-6.74354;0.290739,-1.63241,-6.74354;0.311259,-1.5307,-6.74354;0.260876,-1.58628
0.256489,-1.5825,-6.74354;0.40005,-1.4723,-6.74354;0.284118,-1.57214,-6.74354;0.207002,-1.51648,-6.74354;0.24571,-1.57036,-6.74354;0.252053,-1.57542,-6.74354;0.443458,-1.42574,-6.74354;0.260706,-1.53101,-6.74354;0.284162,-1.61928,-6.74354;0.258067,-1.60404,-6.74354;0.260876,-1.58628
0.290118,-1.61148,-6.74354;0.264643,-1.60477,-6.74354;0.478774,-1.25059,-6.74354;0.325227,-1.62045,-6.74354;0.255832,-1.57916,-6.74354;0.246067,-1.57001,-6.74354;0.510812,-1.37277,-6.74354;0.263255,-1.62795,-6.74354;0.277824,-1.61042,-6.74354;0.320273,-1.53617,-6.74354;0.260876,-1.58628
0.0312333,-1.72544,-6.69311;0.106256,-1.81014,-6.69311;0.275041,-1.81084,-6.69311;-0.00747483,-1.78141,-6.69311;0.289123,-1.65644,-6.69311;0.114651,-1.7978,-6.69311;0.41794,-1.82429,-6.69311;0.223261,-1.66615,-6.69311;0.30933,-1.69428,-6.69311;0.397906,-1.78742,-6.69311;0.223261,-1.66615
0.120684,-1.66762,-6.69311;0.147165,-1.745,-6.69311;0.115687,-2.04388,-6.69311;0.0881195,-1.8065,-6.69311;0.263051,-1.67039,-6.69311;0.137425,-1.77794,-6.69311;0.172401,-1.98206,-6.69311;0.222625,-1.72506,-6.69311;0.301917,-1.71714,-6.69311;0.243215,-1.63034,-6.69311;0.223261,-1.66615
0.215531,-1.62364,-6.69311;0.214536,-1.65805,-6.69311;0.325153,-1.64956,-6.69311;0.275455,-1.69007,-6.69311;0.230551,-1.67763,-6.69311;0.201905,-1.68941,-6.69311;0.119418,-1.8962,-6.69311;0.215921,-1.68713,-6.69311;0.248299,-1.68129,-6.69311;0.169355,-1.58791,-6.69311;0.214536,-1.65805
0.164851,-1.68147,-6.69311;0.265334,-1.59248,-6.69311;0.35345,-1.36219,-6.69311;0.408647,-1.59805,-6.69311;0.198669,-1.67408,-6.69311;0.261854,-1.59452,-6.69311;0.195175,-1.78114,-6.69311;0.220508,-1.61482,-6.69311;0.207182,-1.65378,-6.69311;0.191324,-1.62818,-6.69311;0.207182,-1.65378
0.12977,-1.72303,-6.69311;0.275167,-1.57323,-6.69311;0.26813,-1.78145,-6.69311;0.421288,-1.55725,-6.69311;0.18418,-1.64863,-6.69311;0.223156,-1.62825,-6.69311;0.254971,-1.666,-6.69311;0.218125,-1.69768,-6.69311;0.176181,-1.63304,-6.69311;0.489826,-1.88048,-6.69311;0.207182,-1.65378
0.206928,-1.64651,-6.73271;0.227165,-1.62119,-6.73271;0.164587,-1.66922,-6.73271;0.153429,-1.77272,-6.73271;0.174154,-1.62935,-6.73271;0.151878,-1.75746,-6.73271;0.286917,-1.57386,-6.73271;0.213454,-1.65583,-6.73271;0.209246,-1.65099,-6.73271;0.484039,-1.86615,-6.73271;0.206928,-1.64651
0.265104,-1.58881,-6.73271;0.165991,-1.71051,-6.73271;0.119381,-1.68542,-6.73271;0.0635538,-1.7703,-6.73271;0.195684,-1.63321,-6.73271;0.157443,-1.75791,-6.73271;0.268443,-1.59219,-6.73271;0.202915,-1.61425,-6.73271;0.234144,-1.66447,-6.73271;0.433501,-1.81549,-6.73271;0.206928,-1.64651
0.210717,-1.64275,-6.73271;0.189662,-1.69296,-6.73271;0.122198,-1.68289,-6.73271;0.0938819,-1.73104,-6.73271;0.202085,-1.65953,-6.73271;0.250745,-1.61123,-6.73271;0.178956,-1.7815,-6.73271;0.200259,-1.62103,-6.73271;0.195986,-1.64131,-6.73271;0.264658,-1.67815,-6.73271;0.206928,-1.64651
0.164128,-1.68896,-6.73271;0.256063,-1.60092,-6.73271;0.186888,-1.65941,-6.73271;0.389409,-1.61699,-6.73271;0.212645,-1.66396,-6.73271;0.200082,-1.66086,-6.73271;0.124005,-1.88458,-6.73271;0.220258,-1.68511,-6.73271;0.186482,-1.63635,-6.73271;0.119688,-1.56491,-6.73271;0.206928,-1.64651
0.212843,-1.64064,-6.73271;0.192076,-1.67175,-6.73271;0.241702,-1.63782,-6.73271;0.469969,-1.61337,-6.73271;0.199697,-1.65701,-6.73271;0.168729,-1.68392,-6.73271;0.186332,-1.75956,-6.73271;0.219383,-1.68037,-6.73271;0.193659,-1.64089,-6.73271;0.097528,-1.54772,-6.73271;0.206928,-1.64651
0.241839,-1.61188,-6.75304;0.189688,-1.6876,-6.75304;0.238323,-1.63798,-6.75304;0.0845475,-1.65437,-6.75304;0.191318,-1.64976,-6.75304;0.194051,-1.65509,-6.75304;0.394325,-1.3673,-6.75304;0.203339,-1.61989,-6.75304;0.227144,-1.66042,-6.75304;0.0842016,-1.71926,-6.75304;0.206928,-1.64651
0.211427,-1.64205,-6.75304;0.238123,-1.62758,-6.75304;0.141096,-1.67212,-6.75304;-0.227648,-1.76298,-6.75304;0.197562,-1.64168,-6.75304;0.218544,-1.62976,-6.75304;0.377531,-1.44355,-6.75304;0.210803,-1.65373,-6.75304;0.224931,-1.65993,-6.75304;0.299292,-1.7635,-6.75304;0.206928,-1.64651
0.17826,-1.67494,-6.75304;0.236199,-1.62576,-6.75304;0.0849813,-1.69138,-6.75304;0.230673,-1.61084,-6.75304;0.205022,-1.6405,-6.75304;0.178628,-1.67571,-6.75304;0.199938,-1.72374,-6.75304;0.213768,-1.67428,-6.75304;0.186884,-1.63714,-6.75304;0.077439,-1.61482,-6.75304;0.206928,-1.64651
0.233833,-1.61982,-6.75304;0.201325,-1.65941,-6.75304;0.181696,-1.65579,-6.75304;0.494428,-1.55141,-6.75304;0.205768,-1.64699,-6.75304;0.179541,-1.67091,-6.75304;0.167266,-1.78384,-6.75304;0.212111,-1.66848,-6.75304;0.188771,-1.63807,-6.75304;0.0299093,-1.67608,-6.75304;0.206928,-1.64651
0.197656,-1.6557,-6.75304;0.180844,-1.68358,-6.75304;0.266402,-1.62649,-6.75304;-0.160588,-1.73089,-6.75304;0.20636,-1.65187,-6.75304;0.218769,-1.62802,-6.75304;0.353505,-1.44568,-6.75304;0.204895,-1.63364,-6.75304;0.202165,-1.64557,-6.75304;0.250302,-1.73154,-6.75304;0.206928,-1.64651
0.189436,-1.66386,-6.55281;0.219813,-1.64615,-6.55281;0.167859,-1.67171,-6.55281;-0.070355,-1.69797,-6.55281;0.221311,-1.63996,-6.55281;0.208757,-1.66072,-6.55281;0.190209,-1.64661,-6.55281;0.213894,-1.63298,-6.55281;0.216824,-1.65139,-6.55281;0.126957,-1.66788,-6.55281;0.219813,-1.64615
0.219896,-1.6344,-6.55281;0.249196,-1.61793,-6.55281;0.141875,-1.67845,-6.55281;0.241322,-1.61681,-6.55281;0.209097,-1.64728,-6.55281;0.210762,-1.67279,-6.55281;0.15756,-1.7477,-6.55281;0.221903,-1.68282,-6.55281;0.22871,-1.65431,-6.55281;0.131739,-1.597,-6.55281;0.219813,-1.64615
0.239929,-1.62517,-6.55281;0.21269,-1.65299,-6.55281;0.205347,-1.64895,-6.55281;0.313366,-1.59776,-6.55281;0.210401,-1.65169,-6.55281;0.219517,-1.64187,-6.55281;0.236687,-1.56564,-6.55281;0.215127,-1.67174,-6.55281;0.226899,-1.65229,-6.55281;0.146221,-1.60947,-6.55281;0.219813,-1.64615
0.222484,-1.64511,-6.55281;0.206597,-1.65988,-6.55281;0.266221,-1.62379,-6.55281;-0.178895,-1.73546,-6.55281;0.210731,-1.64915,-6.55281;0.225276,-1.62194,-6.55281;0.24727,-1.55091,-6.55281;0.202849,-1.62075,-6.55281;0.216202,-1.64514,-6.55281;0.236223,-1.69724,-6.55281;0.222484,-1.64511
0.20933,-1.66015,-6.55281;0.206904,-1.66001,-6.55281;0.153679,-1.6728,-6.55281;-0.123212,-1.72237,-6.55281;0.212344,-1.64618,-6.55281;0.194415,-1.70589,-6.55281;0.233169,-1.59261,-6.55281;0.219267,-1.64399,-6.55281;0.209905,-1.63975,-6.55281;0.0660845,-1.66965,-6.55281;0.222484,-1.64511
0.162029,-1.71602,-6.69354;0.0932693,-1.6605,-6.69354;0.0753407,-1.73685,-6.69354;0.0831325,-1.65255,-6.69354;0.208345,-1.76736,-6.69354;0.0954964,-1.71996,-6.69354;-0.00484814,-1.76357,-6.69354;0.112688,-1.72567,-6.69354;0.147111,-1.78373,-6.69354;0.137755,-1.71807,-6.69354;0.162029,-1.71602
0.174142,-1.70218,-6.69354;0.183168,-1.66047,-6.69354;0.0734925,-1.742,-6.69354;0.46447,-1.56153,-6.69354;0.189953,-1.72187,-6.69354;0.17929,-1.66329,-6.69354;0.00878486,-1.79477,-6.69354;0.131296,-1.73464,-6.69354;0.159136,-1.77279,-6.69354;0.248637,-1.61917,-6.69354;0.17929,-1.66329
0.187992,-1.6561,-6.69354;0.173527,-1.66325,-6.69354;0.0772903,-1.73678,-6.69354;0.592488,-1.53185,-6.69354;0.188003,-1.7094,-6.69354;0.24247,-1.62056,-6.69354;0.0798806,-1.75012,-6.69354;0.18714,-1.67924,-6.69354;0.186446,-1.66542,-6.69354;0.133991,-1.70797,-6.69354;0.17929,-1.66329
0.184213,-1.65294,-6.69354;0.17092,-1.66537,-6.69354;0.132769,-1.69493,-6.69354;0.0318128,-1.67424,-6.69354;0.221539,-1.79164,-6.69354;0.171226,-1.66874,-6.69354;0.216769,-1.64371,-6.69354;0.106426,-1.7311,-6.69354;0.148726,-1.7959,-6.69354;0.096019,-1.72712,-6.69354;0.17929,-1.66329
0.176464,-1.66941,-6.69354;0.175823,-1.66402,-6.69354;0.18632,-1.65541,-6.69354;-0.385254,-1.78104,-6.69354;0.203209,-1.72283,-6.69354;0.135212,-1.6931,-6.69354;0.0945539,-1.73082,-6.69354;0.133481,-1.7382,-6.69354;0.145176,-1.80368,-6.69354;0.171367,-1.67601,-6.69354;0.17929,-1.66329
0.341952,-1.7726,-6.65286;-0.0400449,-1.82088,-6.65286;0.407667,-1.7698,-6.65286;0.209567,-1.80903,-6.65286;0.244706,-1.79577,-6.65286;0.0335681,-1.81963,-6.65286;0.39589,-1.77895,-6.65286;0.145155,-1.77173,-6.65286;0.437677,-1.79475,-6.65286;0.164784,-1.78584,-6.65286;0.145155,-1.77173
0.278841,-1.78112,-6.65286;0.101258,-1.7835,-6.65286;0.173443,-1.77097,-6.65286;0.785802,-1.62196,-6.65286;0.191942,-1.74387,-6.65286;0.153934,-1.77174,-6.65286;0.390116,-1.76824,-6.65286;0.208233,-1.7087,-6.65286;0.215799,-1.69919,-6.65286;0.21882,-1.73768,-6.65286;0.173443,-1.77097
0.183611,-1.78296,-6.65286;0.29432,-1.74029,-6.65286;-0.00316201,-1.77185,-6.65286;-0.28737,-1.91338,-6.65286;0.143799,-1.72875,-6.65286;0.261084,-1.73499,-6.65286;0.159702,-1.76301,-6.65286;0.183204,-1.73574,-6.65286;0.426565,-1.80008,-6.65286;0.187898,-1.76032,-6.65286;0.187898,-1.76032
0.114931,-1.76784,-6.65286;0.227676,-1.75266,-6.65286;-0.00870598,-1.77056,-6.65286;-1.0331,-2.11726,-6.65286;0.332753,-1.85719,-6.65286;0.271862,-1.73374,-6.65286;0.0646738,-1.74708,-6.65286;0.150053,-1.77578,-6.65286;0.4801,-1.85102,-6.65286;0.17965,-1.77448,-6.65286;0.227676,-1.75266
0.143497,-1.77012,-6.65286;0.177426,-1.76198,-6.65286;0.501835,-1.75997,-6.65286;1.25982,-1.5453,-6.65286;0.349658,-1.8569,-6.65286;0.121372,-1.78496,-6.65286;0.233097,-1.75306,-6.65286;0.171518,-1.79017,-6.65286;0.468157,-1.86127,-6.65286;0.212051,-1.75328,-6.65286;0.212051,-1.75328
